00000000000093 2010-06-2904.77799987792968754.777999873.799900000000000000000005
00000000000085 2010-06-30004.7659997940063484.765999795.15790006.084000110626221
00000000000041 2010-07-01004.3920001983642584.392000190000050005.184000015258789
00000000000025 2010-07-0203.83999991416931153.839999914.59990004.619999885559082
00000000000034 2010-07-0603.22199988365173343.2219998800000400000000000000000004
00000000000034 2010-07-0703.16000008583068853.160000083.2799003.3259999752044678
00000000000038 2010-07-08003.4920001029968263.492000103.22790003.503999948501587
00000000000020 2010-07-0903.48000001907348633.480000013.5160003.5799999237060547
00000000000011 2010-07-1203.41000008583068853.410000083.58990003.614000082015991
00000000000013 2010-07-13003.6280000209808353.628000023.4779003.7279999256134033
00000000000020 2010-07-1403.96799993515014653.967999933.588000004.03000020980835
00000000000018 2010-07-1503.97799992561340333.977999923.98790004.300000190734863
00000000000013 2010-07-16004.1279997825622564.127999784.13990004.260000228881836
00000000000012 2010-07-19004.3819999694824224.381999964.27400004.449999809265137
00000000000009 2010-07-20004.0599999427795414.059999944.36990004.369999885559082
00000000000006 2010-07-21004.0440001487731934.044000144.13190004.179999828338623
00000000000004 2010-07-22004.1999998092651374.199999804.099900000000000000004.25
00000000000003 2010-07-23004.2579998970031744.257999894.23790004.311999797821045
00000000000004 2010-07-26004.1900000572204594.190000054.30000004.300000190734863
00000000000003 2010-07-27004.1100001335144044.110000134.18200004.236000061035156
00000000000002 2010-07-28004.1440000534057624.144000054.11000004.179999828338623
00000000000003 2010-07-29004.0700001716613774.070000174.15390004.176000118255615
00000000000002 2010-07-300003.987999916076663.987999914.0399004.0879998207092285
00000000000003 2010-08-02004.1840000152587894.184000014.09990004.193999767303467
00000000000006 2010-08-03004.3899998664855964.389999864.19990004.389999866485596
00000000000004 2010-08-04004.2519998550415044.251999854.38990004.435999870300293
00000000000003 2010-08-05004.0900001525878914.090000154.30800004.309999942779541
00000000000003 2010-08-0603.91799998283386233.917999984.0199004.0320000648498535
00000000000004 2010-08-0903.92000007629394533.920000073.98000003.996000051498413
00000000000006 2010-08-10003.8059999942779543.805999993.93000003.930000066757202
00000000000003 2010-08-1103.57999992370605473.579999923.7379003.7760000228881836
00000000000003 2010-08-1203.51999998092651373.519999983.5599003.5799999237060547
00000000000003 2010-08-1303.66400003433227543.664000033.63590003.690000057220459
00000000000002 2010-08-160003.756000041961673.756000043.69000003.759999990463257
00000000000002 2010-08-1703.82999992370605473.829999923.79200003.880000114440918
00000000000003 2010-08-18003.7539999485015873.753999943.9179003.9179999828338623
00000000000002 2010-08-19003.7579998970031743.757999893.7079003.8499999046325684
00000000000001 2010-08-20003.8199999332427983.819999933.73000003.822000026702881
00000000000005 2010-08-23004.0260000228881844.026000023.81800004.078000068664551
00000000000003 2010-08-2403.83999991416931153.839999913.84990003.941999912261963
00000000000002 2010-08-2503.98000001907348633.980000013.83200003.996000051498413
00000000000002 2010-08-26003.9500000476837163.950000043.97790004.053999900817871
00000000000001 2010-08-27003.9400000572204593.940000053.9500003.9739999771118164
00000000000003 2010-08-3003.97399997711181643.973999973.94000004.038000106811523
00000000000001 2010-08-3103.89599990844726563.895999903.9319003.9579999446868896
00000000000002 2010-09-01004.0900001525878914.090000153.92400004.138000011444092
00000000000002 2010-09-02004.2119998931884774.211999894.07390004.248000144958496
00000000000002 2010-09-03004.2100000381469734.210000034.17390004.260000228881836
00000000000001 2010-09-07004.1079998016357424.107999804.12200004.199999809265137
00000000000001 2010-09-08004.1799998283386234.179999824.13190004.190000057220459
00000000000001 2010-09-09004.1420001983642584.142000194.19990004.210000038146973
00000000000001 2010-09-10004.0339999198913574.033999914.15000004.185999870300293
00000000000001 2010-09-13004.1440000534057624.144000054.17790004.179999828338623
00000000000003 2010-09-14004.2239999771118164.223999974.10790004.320000171661377
00000000000003 2010-09-15004.3959999084472664.395999904.19600004.400000095367432
00000000000013 2010-09-16004.1880002021789554.188000204.42990004.631999969482422
00000000000005 2010-09-17004.0460000038146974.046000004.20390004.263999938964844
00000000000004 2010-09-20004.2119998931884774.211999894.13390004.269999980926514
00000000000003 2010-09-2104.15399980545043954.153999804.17790004.309999942779541
00000000000004 2010-09-2203.97399997711181643.973999974.17390004.190000057220459
00000000000003 2010-09-2303.91199994087219243.911999943.9779004.0279998779296875
00000000000002 2010-09-24004.0199999809265144.019999983.99000004.038000106811523
00000000000002 2010-09-27004.1059999465942384.105999944.0799004.1620001792907715
00000000000006 2010-09-280004.280000209808354.280000204.20800004.297999858856201
00000000000009 2010-09-29004.3959999084472664.395999904.23790004.406000137329102
00000000000010 2010-09-30004.0819997787475594.081999774.40000004.429999828338623
00000000000002 2010-10-01004.1199998855590824.119999884.13800004.150000095367432
00000000000003 2010-10-04004.1979999542236334.197999954.08590004.234000205993652
00000000000001 2010-10-05004.2239999771118164.223999974.230000004.25600004196167
00000000000001 2010-10-0604.09200000762939454.092000004.21190004.251999855041504
00000000000000 2010-10-07004.0859999656677254.085999964.11390004.127999782562256
00000000000001 2010-10-08004.0859999656677254.085999964.0859004.1579999923706055
00000000000000 2010-10-11004.0479998588562014.047999854.08790004.139999866485596
00000000000001 2010-10-12004.0479998588562014.047999854.03990004.056000232696533
00000000000001 2010-10-13004.1079998016357424.107999804.12790004.170000076293945
00000000000001 2010-10-14004.1500000953674324.150000094.19990004.205999851226807
00000000000001 2010-10-15004.1079998016357424.107999804.17790004.179999828338623
00000000000000 2010-10-18004.0460000038146974.046000004.10400004.127999782562256
00000000000001 2010-10-19004.0100002288818364.010000224.03990004.081999778747559
00000000000001 2010-10-20004.1300001144409184.130000114.03200004.138000011444092
00000000000002 2010-10-21004.1500000953674324.150000094.12200004.190000057220459
00000000000000 2010-10-22004.1440000534057624.144000054.13600004.185999870300293
00000000000000 2010-10-25004.1700000762939454.170000074.18800004.196000099182129
00000000000003 2010-10-26004.2719998359680184.271999834.15990004.374000072479248
00000000000001 2010-10-27004.1999998092651374.19999980004.250004.276000022888184
00000000000001 2010-10-280004.237999916076664.237999914.27790004.300000190734863
00000000000001 2010-10-29004.3680000305175784.368000034.22800004.369999885559082
00000000000002 2010-11-0104.28200006484985354.282000064.38800004.550000190734863
00000000000001 2010-11-020000000000000004.250000004.254.33590004.375999927520752
00000000000001 2010-11-03004.3540000915527344.354000094.2560000000000000000004.5
00000000000009 2010-11-04004.9800000190734864.980000014.51990005.065999984741211
00000000000005 2010-11-05004.8880000114440924.888000014.973900004.99399995803833
00000000000002 2010-11-08004.9959998130798344.995999814.900000000000000000000005
00000000000004 2010-11-09004.9260001182556154.926000110000050005.138000011444092
00000000000015 2010-11-10005.8720002174377445.872000214.895900005.99399995803833
00000000000009 2010-11-11005.6079998016357425.607999805.71990005.820000171661377
00000000000013 2010-11-1205.96799993515014655.967999935.65000006.099999904632568
00000000000013 2010-11-15006.1599998474121096.159999846.0440006.5879998207092285
00000000000006 2010-11-16005.9340000152587895.934000016.199900006.28000020980835
00000000000003 2010-11-1705.89799976348876955.897999766.03990006.150000095367432
00000000000004 2010-11-18005.9780001640319825.978000166.1339006.1479997634887695
00000000000005 2010-11-19006.1979999542236336.197999956.032000006.27400016784668
00000000000007 2010-11-22006.6799998283386236.679999826.31400006.690000057220459
00000000000007 2010-11-23006.9140000343322756.914000036.65790007.136000156402588
00000000000007 2010-11-24007.0939998626708987.093999867.05390007.193999767303467
00000000000001 2010-11-26007.0640001296997077.064000127.11990007.199999809265137
00000000000005 2010-11-29006.8660001754760746.866000177.08190007.190000057220459
00000000000011 2010-11-30007.0659999847412117.065999986.74800007.065999984741211
00000000000006 2010-12-01006.8699998855590826.869999887.17390007.283999919891357
00000000000010 2010-12-020006.469999790191656.469999796.80200006.860000133514404
00000000000005 2010-12-03006.2979998588562016.297999856.40190006.449999809265137
00000000000006 2010-12-06006.0619997978210456.061999796.26990006.289999961853027
00000000000006 2010-12-07006.3119997978210456.311999796.09800006.480000019073486
00000000000003 2010-12-08006.4739999771118166.473999976.49590006.498000144958496
00000000000002 2010-12-09006.4099998474121096.409999846.50190006.544000148773193
00000000000002 2010-12-10006.3039999008178716.303999906.40990006.584000110626221
00000000000002 2010-12-13006.1100001335144046.110000136.32800006.354000091552734
00000000000008 2010-12-14005.7059998512268075.705999856.05800006.078000068664551
00000000000003 2010-12-15005.9200000762939455.920000075.734000005.99399995803833
00000000000003 2010-12-1606.16200017929077156.162000170000060006.182000160217285
00000000000004 2010-12-17006.2719998359680186.271999836.26800006.308000087738037
00000000000002 2010-12-20006.3400001525878916.340000156.32800006.438000202178955
00000000000003 2010-12-21006.4520001411437996.452000146.36000006.538000106811523
00000000000004 2010-12-22006.5260000228881846.526000026.44990006.572000026702881
00000000000007 2010-12-230006.018000125885016.018000126.25190006.495999813079834
00000000000046 2010-12-27005.1100001335144045.110000135.60400005.716000080108643
00000000000020 2010-12-2805.28200006484985355.282000065.17000005.349999904632568
00000000000016 2010-12-29005.5460000038146975.546000005.4060005.6020002365112305
00000000000010 2010-12-30005.3000001907348635.300000195.53990005.579999923706055
00000000000007 2010-12-31005.3260002136230475.326000215.31400005.449999809265137
00000000000006 2011-01-03005.3239998817443855.323999885.36800005.400000095367432
00000000000005 2011-01-04005.3340001106262215.334000115.33190005.389999866485596
00000000000007 2011-01-05005.3660001754760745.366000175.29600005.380000114440918
00000000000010 2011-01-06005.5760002136230475.576000215.36600005.599999904632568
00000000000011 2011-01-0705.64799976348876955.647999765.59990005.716000080108643
00000000000006 2011-01-10005.6900000572204595.690000055.63390005.736000061035156
00000000000008 2011-01-11005.3920001983642585.392000195.71790005.742000102996826
00000000000004 2011-01-12005.3920001983642585.392000195.40190005.480000019073486
00000000000003 2011-01-130005.243999958038335.243999955.39200005.394000053405762
00000000000005 2011-01-14005.1500000953674325.150000095.23000005.315999984741211
00000000000008 2011-01-18005.1279997825622565.127999785.09600005.127999782562256
00000000000011 2011-01-19004.8060002326965334.806000235.05390005.093999862670898
00000000000011 2011-01-200004.524000167846684.524000164.80600004.889999866485596
00000000000006 2011-01-21004.6079998016357424.607999804.6240004.7179999351501465
00000000000008 2011-01-2404.89799976348876954.897999764.70590004.961999893188477
00000000000006 2011-01-25004.9359998703002934.935999874.92990004.978000164031982
00000000000005 2011-01-26004.9499998092651374.949999804.941900004.97599983215332
00000000000004 2011-01-27004.9840002059936524.984000204.94790005.015999794006348
00000000000005 2011-01-28004.8020000457763674.802000044.975900004.97599983215332
00000000000004 2011-01-31004.8200001716613774.820000174.80990004.823999881744385
00000000000003 2011-02-0104.78200006484985354.782000064.86190004.946000099182129
00000000000002 2011-02-02004.7880001068115234.788000104.83190004.835999965667725
00000000000002 2011-02-030004.725999832153324.725999834.763900004.78000020980835
00000000000002 2011-02-04004.6919999122619634.691999914.68800004.734000205993652
00000000000004 2011-02-07004.6139998435974124.613999844.6519004.6519999504089355
00000000000017 2011-02-0804.89799976348876954.897999764.75600005.050000190734863
00000000000013 2011-02-09004.6420001983642584.642000194.82600004.835999965667725
00000000000004 2011-02-10004.6440000534057624.644000054.65190004.728000164031982
00000000000003 2011-02-11004.6500000953674324.650000094.650000000000000000004.75
00000000000006 2011-02-14004.6160001754760744.616000174.72800004.828000068664551
00000000000004 2011-02-15004.5679998397827154.567999834.60200004.633999824523926
00000000000020 2011-02-16004.9460000991821294.946000094.619900004.99399995803833
00000000000013 2011-02-170004.719999790191654.719999794.9260005.0980000495910645
00000000000011 2011-02-18004.6360001564025884.636000154.66590004.697999954223633
00000000000010 2011-02-22004.3740000724792484.374000074.57600004.599999904632568
00000000000008 2011-02-23004.3660001754760744.366000174.4359000000000000000004.5
00000000000005 2011-02-240004.506000041961674.506000044.35590004.515999794006348
00000000000006 2011-02-2504.72200012207031254.722000124.56190004.769999980926514
00000000000005 2011-02-2804.77799987792968754.777999874.74800004.820000171661377
00000000000005 2011-03-01004.7880001068115234.788000104.80990004.863999843597412
00000000000003 2011-03-02004.8039999008178714.803999904.76390004.855999946594238
00000000000003 2011-03-03004.8720002174377444.872000214.89590004.958000183105469
00000000000007 2011-03-04004.9899997711181644.989999774.89590004.998000144958496
00000000000010 2011-03-070004.987999916076664.987999914.98600005.079999923706055
00000000000006 2011-03-08004.9320001602172854.932000164.92000004.992000102996826
00000000000004 2011-03-09004.9439997673034674.943999764.93200004.998000144958496
00000000000005 2011-03-10004.8020000457763674.802000044.8880004.8979997634887695
00000000000004 2011-03-11004.8140001296997074.814000124.76990004.849999904632568
00000000000005 2011-03-14004.6500000953674324.650000094.76390004.800000190734863
00000000000006 2011-03-15004.5900001525878914.590000154.4400004.5920000076293945
00000000000005 2011-03-16004.5640001296997074.564000124.57200004.650000095367432
00000000000004 2011-03-17004.5619997978210454.561999794.64790004.685999870300293
00000000000003 2011-03-1804.59200000762939454.592000004.63800004.638000011444092
00000000000002 2011-03-21004.5460000038146974.546000004.61000004.610000133514404
00000000000002 2011-03-22004.4380002021789554.438000204.54600004.572000026702881
00000000000002 2011-03-23004.4419999122619634.441999914.42190004.453999996185303
00000000000002 2011-03-24004.4660000801086434.466000084.427900004.47599983215332
00000000000002 2011-03-25004.5500001907348634.550000194.48600004.599999904632568
00000000000005 2011-03-28004.6500000953674324.650000094.53990004.708000183105469
00000000000003 2011-03-29004.7839999198913574.783999914.65990004.800000190734863
00000000000006 2011-03-30004.7420001029968264.742000104.8220004.8979997634887695
00000000000057 2011-03-31005.5500001907348635.550000195.30990005.742000102996826
00000000000014 2011-04-01005.3319997787475595.331999775.48990005.636000156402588
00000000000013 2011-04-04005.1659998893737795.165999885.36600005.400000095367432
00000000000015 2011-04-05005.3400001525878915.340000155.17990005.400000095367432
00000000000006 2011-04-06005.2979998588562015.297999855.3979005.4019999504089355
00000000000014 2011-04-07005.4479999542236335.447999955.3699005.5879998207092285
00000000000009 2011-04-08005.2979998588562015.297999855.51590005.519999980926514
00000000000006 2011-04-11005.0539999008178715.053999905.29400005.306000232696533
00000000000006 2011-04-12004.9299998283386234.929999825.01590005.041999816894531
00000000000006 2011-04-13004.9860000610351564.986000065.02600005.138000011444092
00000000000004 2011-04-1405.02799987792968755.027999874.97390005.056000232696533
00000000000004 2011-04-15005.1160001754760745.116000175.13000005.236000061035156
00000000000005 2011-04-180005.006000041961675.006000045.02600005.124000072479248
00000000000002 2011-04-1905.03200006484985355.032000065.05200005.052000045776367
00000000000004 2011-04-20005.1500000953674325.150000095.1399005.2179999351501465
00000000000006 2011-04-2105.34800004959106455.348000045.17000005.395999908447266
00000000000004 2011-04-2505.27799987792968755.277999875.3400005.3460001945495605
00000000000007 2011-04-26005.3860001564025885.386000155.33190005.449999809265137
00000000000004 2011-04-27005.4159998893737795.415999885.3860005.4720001220703125
00000000000008 2011-04-2805.53200006484985355.532000065.41400005.538000106811523
00000000000003 2011-04-29005.5199999809265145.519999985.53800005.573999881744385
00000000000003 2011-05-02005.4899997711181645.489999775.51990005.559999942779541
00000000000004 2011-05-03005.3740000724792485.374000075.47590005.478000164031982
00000000000005 2011-05-0405.33799982070922855.337999825.35590005.400000095367432
00000000000006 2011-05-05005.2880001068115235.288000105.440000005.48799991607666
00000000000004 2011-05-06005.4239997863769535.423999785.38000005.539999961853027
00000000000004 2011-05-09005.5819997787475595.581999775.40000005.599999904632568
00000000000007 2011-05-10005.6659998893737795.665999885.64790005.789999961853027
00000000000004 2011-05-11005.4140000343322755.414000035.63990005.659999847412109
00000000000003 2011-05-12005.5339999198913575.533999915.41400005.547999858856201
00000000000003 2011-05-13005.5100002288818365.510000225.59990005.638000011444092
00000000000003 2011-05-16005.3200001716613775.320000175.5980005.5980000495910645
00000000000006 2011-05-17005.1919999122619635.191999915.40000005.400000095367432
00000000000003 2011-05-18005.2699999809265145.269999985.21990005.294000148773193
00000000000013 2011-05-19005.6399998664855965.639999865.40600005.688000202178955
00000000000004 2011-05-20005.5939998626708985.593999865.65190005.656000137329102
00000000000004 2011-05-23005.3639998435974125.363999845.524000005.52400016784668
00000000000003 2011-05-24005.3439998626708985.343999865.4039000000000000000005.5
00000000000023 2011-05-25005.7960000038146975.796000005.38000005.802000045776367
00000000000016 2011-05-26005.8959999084472665.895999905.76390005.952000141143799
00000000000008 2011-05-27005.9099998474121095.909999845.90790005.934000015258789
00000000000016 2011-05-3106.02799987792968756.027999875.93800006.056000232696533
00000000000007 2011-06-01005.7039999961853035.703999990000060006.019999980926514
00000000000004 2011-06-02005.7519998550415045.751999855.70390005.863999843597412
00000000000031 2011-06-03006.0260000228881846.026000025.98990006.300000190734863
00000000000011 2011-06-06005.7399997711181645.739999776.01990006.026000022888184
00000000000006 2011-06-07005.6739997863769535.673999785.78800005.877999782562256
00000000000008 2011-06-08005.4239997863769535.423999785.688000005.71999979019165
00000000000008 2011-06-090005.524000167846685.524000165.48600005.619999885559082
00000000000007 2011-06-10005.5720000267028815.572000025.50400005.659999847412109
00000000000008 2011-06-13005.6859998703002935.685999875.61390005.776000022888184
00000000000007 2011-06-140005.719999790191655.719999795.70800005.940000057220459
00000000000006 2011-06-15005.4640002250671395.464000225.68800005.690000057220459
00000000000009 2011-06-16005.3000001907348635.300000195.53390005.599999904632568
00000000000008 2011-06-17005.3000001907348635.300000195.37400005.539999961853027
00000000000007 2011-06-20005.2020001411437995.202000145.25790005.291999816894531
00000000000007 2011-06-210005.506000041961675.506000045.24800005.546000003814697
00000000000007 2011-06-22005.4419999122619635.441999915.47390005.650000095367432
00000000000005 2011-06-23005.5419998168945315.541999815.44000005.544000148773193
00000000000018 2011-06-24005.5139999389648445.513999935.52790005.593999862670898
00000000000009 2011-06-27005.4920001029968265.492000105.54600005.656000137329102
00000000000004 2011-06-28005.6220002174377445.622000215.55800005.650000095367432
00000000000007 2011-06-2905.65799999237060555.657999995.69990005.817999839782715
00000000000004 2011-06-30005.8260002136230475.826000215.69990005.866000175476074
00000000000004 2011-07-01005.8039999008178715.803999905.81400005.920000076293945
00000000000004 2011-07-05005.8280000686645515.828000065.8039005.9039998054504395
00000000000004 2011-07-06005.7919998168945315.791999815.82800005.828000068664551
00000000000006 2011-07-07005.9460000991821295.946000095.828000000000000000000006
00000000000006 2011-07-080005.762000083923345.762000085.97800005.978000164031982
00000000000004 2011-07-11005.6700000762939455.670000075.67990005.705999851226807
00000000000005 2011-07-12005.6339998245239265.633999825.67390005.817999839782715
00000000000005 2011-07-13005.7280001640319825.728000165.68590005.806000232696533
00000000000005 2011-07-14005.5219998359680185.521999835.70590005.791999816894531
00000000000003 2011-07-15005.5159997940063485.515999795.55800005.565999984741211
00000000000004 2011-07-18005.4460000991821295.446000095.46790005.489999771118164
00000000000005 2011-07-19005.5780000686645515.578000065.51590005.622000217437744
00000000000015 2011-07-200005.737999916076665.737999915.5999006.0879998207092285
00000000000005 2011-07-21005.7399997711181645.739999775.78200005.831999778747559
00000000000002 2011-07-22005.8579998016357425.857999805.7399005.9079999923706055
00000000000003 2011-07-25005.6979999542236335.697999955.80200005.849999904632568
00000000000003 2011-07-26005.5999999046325685.599999905.66200005.754000186920166
00000000000004 2011-07-2705.52799987792968755.527999875.69990005.699999809265137
00000000000004 2011-07-28005.6339998245239265.633999825.51990005.710000038146973
00000000000004 2011-07-29005.6339998245239265.633999825.55990005.679999828338623
00000000000005 2011-08-01005.7540001869201665.754000185.73400005.796000003814697
00000000000007 2011-08-0205.46799993515014655.467999935.73790005.840000152587891
00000000000008 2011-08-03005.4400000572204595.440000050005.50005.565999984741211
00000000000015 2011-08-04004.9499998092651374.949999805.30200005.377999782562256
00000000000009 2011-08-0504.84800004959106454.848000044.99800005.076000213623047
00000000000013 2011-08-08004.7280001640319824.728000164.61990004.888000011444092
00000000000006 2011-08-090005.012000083923345.012000084.82990005.090000152587891
00000000000007 2011-08-10004.7639999389648444.763999935.0879005.0879998207092285
00000000000004 2011-08-11005.0599999427795415.059999944.80800005.150000095367432
00000000000005 2011-08-120005.262000083923345.262000085.11990005.427999973297119
00000000000003 2011-08-15005.2459998130798345.245999815.32390005.349999904632568
00000000000002 2011-08-160005.219999790191655.219999795.22590005.308000087738037
00000000000003 2011-08-17005.1659998893737795.165999885.27790005.329999923706055
00000000000005 2011-08-1804.85200023651123054.8520002300000500005.03000020980835
00000000000006 2011-08-19004.4600000381469734.460000034.77190004.843999862670898
00000000000004 2011-08-22004.3899998664855964.389999864.62200004.760000228881836
00000000000004 2011-08-2304.59200000762939454.592000004.38600004.622000217437744
00000000000003 2011-08-240004.774000167846684.774000164.61990004.785999774932861
00000000000003 2011-08-25004.6220002174377444.622000214.774000004.77400016784668
00000000000003 2011-08-26004.7459998130798344.745999814.54190004.789999961853027
00000000000004 2011-08-29004.9419999122619634.941999914.843900004.96999979019165
00000000000001 2011-08-30004.9260001182556154.926000114.90000004.953999996185303
00000000000004 2011-08-31004.9479999542236334.947999954.96000005.099999904632568
00000000000004 2011-09-01004.8000001907348634.800000194.93200004.973999977111816
00000000000003 2011-09-02004.6139998435974124.613999844.73190004.797999858856201
00000000000004 2011-09-0604.58799982070922854.587999820004.50004.639999866485596
00000000000002 2011-09-070004.768000125885014.768000124.67790004.800000190734863
00000000000002 2011-09-0804.72200012207031254.722000124.71600004.806000232696533
00000000000003 2011-09-09004.5939998626708984.593999864.67390004.714000225067139
00000000000002 2011-09-12004.5760002136230474.576000210004.5004.6620001792907715
00000000000003 2011-09-13004.8159999847412114.815999984.60200004.820000171661377
00000000000004 2011-09-14004.8680000305175784.868000034.8499004.9679999351501465
00000000000002 2011-09-15004.9640002250671394.964000224.91590004.986000061035156
00000000000007 2011-09-16005.1599998474121095.159999844.95590005.168000221252441
00000000000005 2011-09-1905.15399980545043955.153999804.9899005.1620001792907715
00000000000005 2011-09-20005.2020001411437995.202000145.19600005.320000171661377
00000000000004 2011-09-21005.1700000762939455.170000075.19000005.389999866485596
00000000000003 2011-09-22005.1259999275207525.125999925.1279005.2220001220703125
00000000000005 2011-09-23005.2760000228881845.276000025.09800005.323999881744385
00000000000004 2011-09-26005.1040000915527345.104000095.30390005.303999900817871
00000000000003 2011-09-270005.237999916076665.237999915.1999005.3979997634887695
00000000000003 2011-09-28004.9180002212524414.918000225.19990005.300000190734863
00000000000004 2011-09-29004.8239998817443854.823999885.14400005.164000034332275
00000000000006 2011-09-30004.8779997825622564.877999784.96000004.978000164031982
00000000000005 2011-10-03004.7459998130798344.745999814.989900000000000000000005
00000000000006 2011-10-040004.731999874114994.731999874.65790004.863999843597412
00000000000006 2011-10-05005.0739998817443855.073999884.80600005.168000221252441
00000000000008 2011-10-06005.3920001983642585.392000195.07390005.519999980926514
00000000000006 2011-10-0705.39799976348876955.397999765.39590005.519999980926514
00000000000004 2011-10-10005.5760002136230475.576000215.46190005.636000156402588
00000000000002 2011-10-11005.5219998359680185.521999835.50190005.553999900817871
00000000000005 2011-10-12005.5599999427795415.559999945.44990005.599999904632568
00000000000005 2011-10-1305.58799982070922855.587999825.52600005.693999767303467
00000000000007 2011-10-14005.6100001335144045.610000135.59990005.710000038146973
00000000000003 2011-10-17005.4840002059936525.484000205.57200005.599999904632568
00000000000004 2011-10-18005.6680002212524415.668000225.46000005.685999870300293
00000000000003 2011-10-19005.5139999389648445.513999935.60400005.611999988555908
00000000000004 2011-10-2005.46799993515014655.467999935.487900005.49399995803833
00000000000005 2011-10-21005.6059999465942385.605999945.48000005.659999847412109
00000000000004 2011-10-24005.7100000381469735.710000035.5739005.7779998779296875
00000000000003 2011-10-25005.6500000953674325.650000095.64590005.771999835968018
