00000000000067 1999-01-22001.508857250213623001.640625001.750000000000001.953125
00000000000012 1999-01-2501.666928172111511200001.81251.7708001.8333333730697632
00000000000008 1999-01-26001.537597417831421001.6718751.8333001.8697916269302368
00000000000006 1999-01-2701.53280687332153321.666666621.677000000000000001.71875
00000000000005 1999-01-2801.52801740169525151.661458371.6666001.6770833730697632
00000000000006 1999-01-2901.45616698265075681.583333371.6614001.6666666269302368
00000000000003 1999-02-0101.48490703105926511.614583371.58330000000000000001.625
00000000000006 1999-02-0201.36994636058807371.489583371.58330000000000000001.625
00000000000001 1999-02-0301.39868676662445071.520833371.4687001.5416666269302368
00000000000004 1999-02-0401.47532677650451661.604166621.5416001.6458333730697632
00000000000003 1999-02-05001.5184373855590821.651041621.6302001.6666666269302368
00000000000003 1999-02-0801.46574676036834720001.593751.6614001.6666666269302368
00000000000002 1999-02-0901.40826666355133060001.5312501.625001.6354166269302368
00000000000003 1999-02-10001.393896222114563001.5156251.5312001.5729166269302368
00000000000003 1999-02-1101.51364684104919431.645833371.5208001.7083333730697632
00000000000002 1999-02-1201.59986746311187741.739583371.666600000000000000001.75
00000000000005 1999-02-1601.60944747924804690000001.751.770800000000000001.84375
00000000000001 1999-02-1701.52322721481323240001.656251.7083001.7291666269302368
00000000000001 1999-02-1801.54717719554901121.682291621.7083001.7291666269302368
00000000000001 1999-02-1901.59986746311187741.739583371.6666001.7708333730697632
00000000000005 1999-02-2201.60944747924804690000001.751.7708001.7916666269302368
00000000000003 1999-02-2301.68608808517456051.833333371.7916001.8697916269302368
00000000000015 1999-02-2401.82020878791809081.979166622.1041000000000000002.1875
00000000000003 1999-02-2501.76272869110107421.916666622.06250000000000000002.125
00000000000004 1999-02-26001.681298017501831001.8281251.937500000000000000000002
00000000000002 1999-03-0101.69087779521942141.8385416201.875001.9166666269302368
00000000000001 1999-03-0201.67650818824768071.822916621.833300000000000001.84375
00000000000001 1999-03-0301.56154727935791021.697916621.8333001.8333333730697632
00000000000001 1999-03-0401.52801740169525151.661458371.7812001.7916666269302368
00000000000001 1999-03-0501.61423754692077641.755208371.6770001.7604166269302368
00000000000001 1999-03-0801.63818764686584470001.781251.7083001.8333333730697632
00000000000003 1999-03-0901.69087779521942141.838541621.7760001.8645833730697632
00000000000005 1999-03-10001.6621377468109131.807291621.8645001.8645833730697632
00000000000001 1999-03-11001.5902874469757081.729166621.7760001.8072916269302368
00000000000002 1999-03-1201.56154727935791021.697916621.7395001.7395833730697632
00000000000002 1999-03-1501.62860774993896481.770833371.7395001.7916666269302368
00000000000001 1999-03-1601.57591748237609861.713541621.7812001.8020833730697632
00000000000001 1999-03-17001.5854974985122681.723958371.7291001.7604166269302368
00000000000001 1999-03-18001.6046575307846071.744791621.7291001.7708333730697632
00000000000002 1999-03-1901.60944747924804690000001.751.7395001.8020833730697632
00000000000000 1999-03-2201.56154727935791021.697916621.7864001.7916666269302368
00000000000004 1999-03-2301.46574676036834720001.593751.7083001.7083333730697632
00000000000001 1999-03-2401.45616698265075681.583333371.583300000000000001.59375
00000000000001 1999-03-2501.47532677650451661.604166621.5781001.6666666269302368
00000000000002 1999-03-26001.6046575307846071.7447916201.62500000000000000001.75
00000000000001 1999-03-2901.6525578498840332001.7968751.7968001.8385416269302368
00000000000001 1999-03-3001.51364684104919431.645833371.8020001.8177083730697632
00000000000003 1999-03-3101.61902761459350591.760416621.697900000000000001.78125
00000000000000 1999-04-0101.57112729549407961.708333371.7604001.7708333730697632
00000000000002 1999-04-0501.52322721481323240001.656251.6875001.7291666269302368
00000000000001 1999-04-0601.48490703105926511.614583371.6718001.6770833730697632
00000000000002 1999-04-0701.60944747924804690000001.7501.625001.7604166269302368
00000000000003 1999-04-0801.63818764686584470001.781251.7604001.8333333730697632
00000000000001 1999-04-0901.60944747924804690000001.751.7916001.7916666269302368
00000000000000 1999-04-1201.54238748550415041.677083371.7291001.7291666269302368
00000000000000 1999-04-1301.4801174402236938001.6093751.7083001.7083333730697632
00000000000001 1999-04-1401.437006592750549300001.56251.60410000000000001.640625
00000000000000 1999-04-1501.47532677650451661.604166621.6041001.6041666269302368
00000000000000 1999-04-1601.52322721481323240001.656251.5937001.6822916269302368
