00000000000010 1997-10-09003.4280657768249516.323565005.6460006.5626912117004395
00000000000010 1997-10-100003.586505413055426.615830427.0143007.0409440994262695
00000000000003 1997-10-1303.50728559494018556.469697476.62910006.629115104675293
00000000000002 1997-10-1403.36324930191040046.204001426.41650006.429843425750732
00000000000003 1997-10-1503.26962590217590336.031299115.81870006.044583797454834
00000000000001 1997-10-1603.16880059242248545.845312116.03120006.031299114227295
00000000000003 1997-10-1702.89513111114501955.340489385.579600005.59290075302124
00000000000011 1997-10-2002.53504014015197754.676249504.46360004.782527923583984
00000000000006 1997-10-2102.89513111114501955.340489384.88880005.340489387512207
00000000000004 1997-10-2202.55664610862731934.716104034.91530004.928660869598389
00000000000012 1997-10-23002.4054071903228764.437123294.56990004.569971084594727
00000000000009 1997-10-2402.27577447891235354.197996614.54340004.569971084594727
00000000000004 1997-10-27001.9732981920242313.640035154.0917004.0917181968688965
00000000000010 1997-10-2802.41981077194213874.463692663.34770004.463692665100098
00000000000007 1997-10-2902.19655489921569824.051864144.09170004.211281776428223
00000000000002 1997-10-3002.13894033432006843.945585483.8260003.9854400157928467
00000000000003 1997-10-3102.27577447891235354.197996614.09170004.290990352630615
00000000000006 1997-11-030002.614260435104374.822382454.56990004.888806343078613
00000000000003 1997-11-040002.614260435104374.822382454.78250004.875521659851074
00000000000003 1997-11-0502.82311224937438965.207641604.91530005.247496128082275
00000000000003 1997-11-0602.80870938301086435.181072235.39360005.420198440551758
00000000000004 1997-11-0702.74389290809631355.061508654.80900005.088078498840332
00000000000002 1997-11-1002.75829720497131355.088078495.26070005.287350177764893
00000000000002 1997-11-1102.70068216323852544.981800074.99500005.074793815612793
00000000000003 1997-11-1202.54944419860839844.702819344.822300004.82238245010376
00000000000002 1997-11-1302.52783846855163574.662964824.75590004.928660869598389
00000000000002 1997-11-1402.52783846855163574.662964824.755900004.82238245010376
00000000000003 1997-11-170002.707883119583134.995084764.98180004.995084762573242
00000000000002 1997-11-1802.53504014015197754.676249504.83560004.835667133331299
00000000000001 1997-11-19002.4630224704742434.543401714.62310004.623110294342041
00000000000002 1997-11-20002.4054071903228764.437123294.45040004.516831874847412
00000000000004 1997-11-2102.52783846855163574.662964824.46360004.662964820861816
00000000000002 1997-11-2402.47022366523742684.556686404.43710004.569971084594727
00000000000001 1997-11-2502.53504014015197754.676249504.58320004.742673397064209
00000000000001 1997-11-2602.49182915687561044.596540924.623100004.63639497756958
00000000000001 1997-11-2802.53504014015197754.676249504.6762004.6762495040893555
00000000000002 1997-12-0102.41981077194213874.463692664.46360004.463692665100098
00000000000002 1997-12-0202.41981077194213874.463692664.50350004.543401718139648
00000000000002 1997-12-0302.43421506881713874.490262504.54340004.543401718139648
00000000000002 1997-12-0402.53504014015197754.676249504.70280004.742673397064209
00000000000001 1997-12-0502.54224181175231934.689534184.676200004.72938871383667
00000000000002 1997-12-08002.6502690315246584.888806344.86220004.995084762573242
00000000000001 1997-12-0902.53504014015197754.676249504.78250004.782527923583984
