00000000000008 2007-05-03018.40544509887695320.7199993021.750021.950000762939453
00000000000005 2007-05-04018.63640403747558620.9799995021.250021.350000381469727
00000000000002 2007-05-070018.0856666564941420.360000621.2000021.290000915527344
00000000000004 2007-05-08017.43720626831054719.629999100002000000000000000000020
00000000000007 2007-05-09017.57933044433593819.7900009019.750020.200000762939453
00000000000003 2007-05-10017.49939155578613319.700000719.7900019.989999771118164
00000000000003 2007-05-110017.1440696716308619.299999219.7090019.799999237060547
00000000000001 2007-05-140016.7798671722412118.889999319.1490019.389999389648438
00000000000003 2007-05-150016.1669445037841818.200000718.6490018.850000381469727
00000000000002 2007-05-16016.29130172729492218.340000118.0590018.479999542236328
00000000000008 2007-05-17016.89534950256347719.020000418.79900000000000000019.75
00000000000006 2007-05-18017.15294265747070319.309999419.4690019.489999771118164
00000000000002 2007-05-21016.877580642700195000000001919.20000019.34000015258789
00000000000004 2007-05-2200017.303960800170919.479999519.1000019.530000686645508
00000000000002 2007-05-23017.06411933898925819.20999900019.50019.700000762939453
00000000000002 2007-05-24016.89534950256347719.020000419.2090019.329999923706055
00000000000000 2007-05-250016.6643886566162118.760000219.0200019.049999237060547
00000000000002 2007-05-29016.95752906799316419.090000118.9090019.200000762939453
00000000000002 2007-05-300016.8598155975341818.979999519.0490019.149999618530273
00000000000003 2007-05-31016.92200088500976619.049999219.1490019.280000686645508
00000000000002 2007-06-01017.36613845825195319.549999219.1000019.799999237060547
00000000000005 2007-06-040016.7354526519775418.840000118.7000019.049999237060547
00000000000004 2007-06-050016.8331699371337918.950000718.8500019.040000915527344
00000000000002 2007-06-06016.81539916992187518.930000318.70000018.93000030517578
00000000000003 2007-06-07016.41566658020019518.479999518.7700018.850000381469727
00000000000002 2007-06-08016.72657394409179718.829999918.2000018.829999923706055
00000000000001 2007-06-110016.3268375396728518.379999118.54900018.81999969482422
00000000000008 2007-06-12016.34460639953613318.399999618.1490018.709999084472656
00000000000003 2007-06-13016.55779647827148418.639999318.4790018.700000762939453
00000000000008 2007-06-14016.78874778747558618.89999960018.50019.010000228881836
00000000000003 2007-06-150016.7709827423095718.879999118.8890019.139999389648438
00000000000001 2007-06-18016.46896934509277318.540000918.6490018.899999618530273
00000000000003 2007-06-190016.7621059417724618.870000818.5900019.079999923706055
00000000000004 2007-06-20017.19736862182617219.36000060000190019.489999771118164
00000000000003 2007-06-21017.33061218261718819.510000219.2000019.600000381469727
00000000000011 2007-06-22017.5438003540039060000019.750019.50019.850000381469727
00000000000001 2007-06-250017.2595481872558619.430000319.6900019.739999771118164
00000000000002 2007-06-26017.31284713745117219.48999970019.500019.65999984741211
00000000000002 2007-06-27017.25065994262695319.420000019.39900019.59000015258789
00000000000002 2007-06-280017.4727382659912119.6700000019.750019.889999389648438
00000000000002 2007-06-29017.49939155578613319.700000719.5490019.829999923706055
00000000000001 2007-07-02017.39279174804687519.579999919.5690019.760000228881836
00000000000002 2007-07-03017.9879474639892580000020.2519.7090020.260000228881836
00000000000002 2007-07-0500018.227788925170920.520000420.0100020.729999542236328
00000000000001 2007-07-06018.50316238403320320.829999920.5490020.899999618530273
00000000000002 2007-07-09018.94730949401855521.329999920.9400021.389999389648438
00000000000002 2007-07-10018.34326362609863320.649999621.18000000000000000021.25
00000000000002 2007-07-110017.8724708557128920.120000820.18000020.59000015258789
00000000000003 2007-07-12018.14783859252929720.430000320.430000020.6299991607666
00000000000001 2007-07-130018.2100219726562500000020.520.3500020.540000915527344
00000000000002 2007-07-160018.6008701324462920.940000520.45000000000000000000021
00000000000004 2007-07-17018.82294082641601621.190000500002100000000000000021.25
00000000000009 2007-07-18018.98283767700195321.370000821.7900021.799999237060547
00000000000008 2007-07-190019.1071910858154321.510000221.4790021.799999237060547
00000000000004 2007-07-200019.0094814300537121.399999621.4090021.579999923706055
00000000000004 2007-07-23018.75187683105468821.110000621.399000000000000000021.5
00000000000006 2007-07-24018.94730949401855521.329999921.1490021.600000381469727
00000000000002 2007-07-25018.45874404907226620.780000621.2990021.309999465942383
00000000000009 2007-07-26017.19736862182617219.360000620.5590020.559999465942383
00000000000004 2007-07-27016.51338195800781218.590000119.7090019.719999313354492
00000000000008 2007-07-30016.03370094299316418.04999920018.500018.59000015258789
00000000000003 2007-07-31015.82939052581787117.819999618.2800018.540000915527344
00000000000007 2007-08-01016.30018615722656218.35000030000180018.649999618530273
00000000000007 2007-08-020016.7709827423095718.879999118.670000000000000000019.5
00000000000003 2007-08-030016.6110973358154318.700000718.8790019.170000076293945
00000000000005 2007-08-060016.0070590972900418.020000418.94000000000000000000019
00000000000002 2007-08-070016.3890171051025418.450000717.8500018.770000457763672
00000000000002 2007-08-080016.4245471954345718.489999718.3790018.850000381469727
00000000000003 2007-08-09015.87380695343017617.870000818.040000018.1299991607666
00000000000003 2007-08-10015.59843730926513717.55999940017.50017.610000610351562
00000000000002 2007-08-13015.35859870910644517.290000917.6490018.049999237060547
00000000000005 2007-08-140015.0743436813354516.969999317.2900017.579999923706055
00000000000003 2007-08-15013.9906263351440430000015.7516.8500016.950000762939453
00000000000006 2007-08-16014.14163780212402315.9200000015.250016.200000762939453
00000000000004 2007-08-170014.21269702911377000000001616.5490016.600000381469727
00000000000001 2007-08-20014.28376197814941416.079999916.1000016.649999618530273
00000000000005 2007-08-21015.73168373107910217.709999016.0100017.829999923706055
00000000000004 2007-08-22016.07811546325683618.100000318.1490018.649999618530273
00000000000002 2007-08-23015.98928737640380900000000180000180018.149999618530273
00000000000000 2007-08-24016.20248222351074218.239999717.7900018.280000686645508
00000000000001 2007-08-27015.72280120849609417.700000717.6100018.229999542236328
00000000000001 2007-08-28015.41189384460449217.350000317.54900017.68000030517578
00000000000001 2007-08-29015.42078399658203117.360000617.4590017.639999389648438
