00000000000002 1972-06-010.00058280618395656000.8593750000000000000000000.859375
00000000000001 1972-06-020.000575741578359150.848958310.8593000.8619791865348816
00000000000002 1972-06-050.000573975266888730.846354180.8489000000000000.8515625
00000000000002 1972-06-060.000586338341236110.864583310.8463000.8697916865348816
00000000000000 1972-06-070.000586338341236110.864583310.8645000.8645833134651184
00000000000001 1972-06-080.00058280618395656000.8593750.8645000000000000.8671875
00000000000001 1972-06-090.000586338341236110.864583310.8593000000000000.8671875
00000000000001 1972-06-120.0005881044780835500.86718750.8645000.8802083134651184
00000000000002 1972-06-130.00059340271400287000000.8750.8671000.8802083134651184
00000000000001 1972-06-140.00059340271400287000000.87500.875000.8802083134651184
00000000000002 1972-06-150.000586338341236110.8645833100.875000000000000.8828125
00000000000002 1972-06-160.000596934871282420.880208310.8645000.8802083134651184
00000000000001 1972-06-190.00060399883659556000.8906250.88020000000000000.890625
00000000000002 1972-06-200.000607531052082770.895833310.8906000.8958333134651184
00000000000001 1972-06-210.000600466504693030.885416680.8958000.9010416865348816
00000000000002 1972-06-220.000602233281824730.888020810.8854000.8932291865348816
00000000000001 1972-06-230.000600466504693030.885416680.88800000000000000.890625
00000000000001 1972-06-260.00059340271400287000000.8750.8854000.8854166865348816
00000000000001 1972-06-270.00059340271400287000000.87500.875000000000000.8828125
00000000000001 1972-06-280.0005881044780835500.86718750.8723000.8723958134651184
00000000000001 1972-06-290.000596934871282420.880208310.8671000.8802083134651184
00000000000002 1972-06-300.0005987007170915600.88281250.8802000.8958333134651184
00000000000000 1972-07-030.000600466504693030.885416680.88280000000000000.890625
00000000000002 1972-07-050.000611063442192970.901041680.8906000.9114583134651184
00000000000003 1972-07-060.000623426225502040.919270810.90880000000000000.921875
00000000000002 1972-07-070.000632256444077930.932291680.9192000.9322916865348816
00000000000002 1972-07-100.000634022580925370.934895810.9322000000000000.9453125
00000000000002 1972-07-110.000634022580925370.934895810.9348000000000000.9453125
00000000000002 1972-07-120.0006357887177728100000.93750.9348000000000000.9453125
00000000000001 1972-07-130.000618127232883120.911458310.9322000.9322916865348816
00000000000001 1972-07-140.000632256444077930.932291680.9114000000000000000.9375
00000000000000 1972-07-170.000626957800704980.924479180.9322000000000000000.9375
00000000000001 1972-07-180.0006198937771841800.91406250.92180000000000000.921875
00000000000002 1972-07-190.000623426225502040.919270810.9140000.9270833134651184
00000000000001 1972-07-200.000614595774095500000.906250.9192000.9244791865348816
00000000000000 1972-07-210.000618127232883120.911458310.9062000.9114583134651184
00000000000009 1972-07-240.00060399883659556000.8906250.9114000.9114583134651184
00000000000002 1972-07-250.000614595774095500000.906250.8932000000000000.9140625
00000000000001 1972-07-260.000611063442192970.901041680.9062000.9114583134651184
00000000000001 1972-07-270.000607531052082770.895833310.9010000.9036458134651184
00000000000001 1972-07-280.000612829753663390.903645810.8984000.9036458134651184
00000000000001 1972-07-310.000607531052082770.895833310.9036000.9036458134651184
00000000000001 1972-08-010.0006198937771841800.91406250.8958000.9166666865348816
00000000000002 1972-08-020.000628723995760080.927083310.9166000000000000.9296875
00000000000001 1972-08-030.0006198937771841800.91406250.9270000000000000.9296875
00000000000002 1972-08-040.000623426225502040.919270810.9140000.9244791865348816
00000000000001 1972-08-070.00062519178027287000.9218750.91920000000000000.921875
00000000000002 1972-08-080.00062519178027287000.9218750.9218000.9270833134651184
00000000000002 1972-08-090.000626957800704980.924479180.9218000.9244791865348816
00000000000001 1972-08-100.000634022580925370.934895810.9244000.9348958134651184
00000000000003 1972-08-110.00064638501498848000.9531250.93480000000000000.953125
00000000000003 1972-08-140.00064638501498848000.9531250.9531000.9583333134651184
00000000000001 1972-08-150.000642852683085940.947916680.95310000000000000.953125
