00000000000000 1962-01-020.000000619692571030.2233796200000000.22337962687015533
00000000000000 1962-01-030.000000610059885270.2199074000000000.22106482088565826
00000000000000 1962-01-040.000000603638966360.2175925900000000.22106482088565826
00000000000000 1962-01-050.000000594006166920.2141203700000000.21585647761821747
00000000000000 1962-01-080.000000584373538000.2106481400000000.21238425374031067
00000000000000 1962-01-090.000000590795252710.2129629700000000.21296297013759613
00000000000000 1962-01-100.000000603638966360.2175925900000000.21759259700775146
00000000000000 1962-01-110.000000600427881630.2164351700000000.21759259700775146
00000000000000 1962-01-120.000000594006166920.2141203700000000.21759259700775146
00000000000000 1962-01-150.000000594006166920.2141203700000000.21585647761821747
00000000000000 1962-01-160.000000590795252710.2129629700000000.21585647761821747
00000000000000 1962-01-170.000000594006166920.21412037000000000.2152777761220932
00000000000000 1962-01-180.000000589189937720.2123842500000000.21296297013759613
00000000000000 1962-01-190.000000595611822970.2146990700000000.21469907462596893
00000000000000 1962-01-220.000000589189937720.2123842500000000.21296297013759613
00000000000000 1962-01-230.000000584373538000.2106481400000000.21296297013759613
00000000000000 1962-01-240.000000582768450380.2100694400000000.21064814925193787
00000000000000 1962-01-250.000000581162851170.2094907400000000.21064814925193787
00000000000000 1962-01-260.000000579557536180.2089120200000000.21064814925193787
00000000000000 1962-01-290.000000587584338510.21180555000000000.2118055522441864
00000000000000 1962-01-300.000000584373538000.2106481400000000.21469907462596893
00000000000000 1962-01-310.000000597217137960.21527777000000000.2152777761220932
00000000000000 1962-02-010.000000602032855560.21701389000000000.2170138955116272
00000000000002 1962-02-020.000000630930742310.2274305500000000.22800925374031067
00000000000001 1962-02-050.000000658223086700.2372685200000000.24074074625968933
00000000000002 1962-02-060.000000687120575540.24768517000000000.2482638955116272
00000000000003 1962-02-070.000000693541949200000000.2500000000.25925925374031067
00000000000001 1962-02-080.000000685515374240.24710647000000000.2534722089767456
00000000000000 1962-02-090.000000683909888720.2465277700000000.24710647761821747
00000000000000 1962-02-120.000000677488060310.2442129700000000.24421297013759613
00000000000000 1962-02-130.000000672664100420.2418981400000000.24421297013759613
00000000000001 1962-02-140.000000653352458350.2349537000000000.24074074625968933
00000000000000 1962-02-150.000000653352458350.2349537000000000.23495370149612427
00000000000000 1962-02-160.000000650134211350.2337962900000000.23495370149612427
00000000000000 1962-02-190.000000645306840850.2320601700000000.23206017911434174
00000000000000 1962-02-200.000000634042294220.2280092500000000.22974537312984467
00000000000000 1962-02-210.000000617949240220.22222222000000000.2291666716337204
00000000000000 1962-02-230.000000611512348310.2199074000000000.22106482088565826
00000000000000 1962-02-260.000000624386814250.2245370200000000.22453702986240387
00000000000000 1962-02-270.000000632432829660.22743055000000000.2274305522441864
00000000000000 1962-02-280.000000624386814250.2245370200000000.23032407462596893
00000000000000 1962-03-010.000000625995994590.2251157400000000.22685185074806213
00000000000000 1962-03-020.000000622777065470.22395832000000000.2239583283662796
00000000000000 1962-03-050.000000624386814250.22453702000000000.2256944477558136
00000000000000 1962-03-060.000000632432829660.22743055000000000.2274305522441864
00000000000000 1962-03-070.000000634042294220.22800925000000000.2291666716337204
00000000000000 1962-03-080.000000637260484380.2291666700000000.23032407462596893
00000000000000 1962-03-090.000000634042294220.2280092500000000.22800925374031067
00000000000000 1962-03-120.000000640479015600.23032407000000000.2309027761220932
00000000000000 1962-03-130.000000661398871670.23784722000000000.2378472238779068
00000000000000 1962-03-140.000000672664100420.2418981400000000.24421297013759613
00000000000000 1962-03-150.000000677491470920.24363425000000000.2447916716337204
00000000000000 1962-03-160.000000661398871670.23784722000000000.2430555522441864
00000000000000 1962-03-190.000000659790146070.2372685200000000.23842592537403107
00000000000000 1962-03-200.000000659790146070.2372685200000000.23842592537403107
00000000000000 1962-03-210.000000656571444320.2361111000000000.23726852238178253
00000000000000 1962-03-220.000000654962661880.2355324000000000.23553240299224854
00000000000000 1962-03-230.000000648524974160.23321759000000000.2361111044883728
00000000000000 1962-03-260.000000650134211350.2337962900000000.23379629850387573
00000000000000 1962-03-270.000000640479015600.2303240700000000.23206017911434174
00000000000000 1962-03-280.000000637260484380.22916667000000000.2291666716337204
00000000000000 1962-03-290.000000637260484380.22916667000000000.2291666716337204
00000000000000 1962-03-300.000000622777065470.2239583200000000.23032407462596893
00000000000000 1962-04-020.000000619558932150.2228009200000000.22280092537403107
00000000000000 1962-04-030.000000622777065470.22395832000000000.2239583283662796
00000000000000 1962-04-040.000000621168055650.2233796200000000.22337962687015533
00000000000000 1962-04-050.000000624386814250.2245370200000000.22453702986240387
00000000000000 1962-04-060.000000619558932150.2228009200000000.22627314925193787
00000000000000 1962-04-090.000000617949240220.22222222000000000.2222222238779068
00000000000000 1962-04-100.000000611512348310.2199074000000000.22251157462596893
00000000000000 1962-04-110.000000614731220590.2210648200000000.22337962687015533
00000000000000 1962-04-120.000000598638280280.2152777700000000000000000000.21875
00000000000000 1962-04-130.000000609903395340.21932870000000000.2204861044883728
00000000000000 1962-04-160.000000608293930780000.2187500000000000000000000.21875
00000000000000 1962-04-170.000000608293930780000.2187500000000000000000000.21875
00000000000000 1962-04-180.000000605076024830.2175925900000000.21759259700775146
00000000000000 1962-04-190.000000608293930780000.2187500000000000000000000.21875
00000000000000 1962-04-230.000000606684807280.2181712900000000.21817129850387573
00000000000000 1962-04-240.000000598638280280.2152777700000000.21643517911434174
00000000000000 1962-04-250.000000597029440990.2146990700000000.21643517911434174
00000000000000 1962-04-260.000000585765121740.2106481400000000.21412037312984467
00000000000000 1962-04-270.000000576109300700.20717592000000000.2118055522441864
00000000000000 1962-04-300.000000553579980070.19907407000000000.2083333283662796
00000000000000 1962-05-010.000000576109300700.2071759200000000.20717592537403107
00000000000000 1962-05-020.000000580937125960.20891202000000000.2100694477558136
00000000000000 1962-05-030.000000584155486640.21006944000000000.2100694477558136
00000000000000 1962-05-040.000000590592321710.2123842500000000.21238425374031067
00000000000000 1962-05-070.000000592201445210.21296297000000000.2135416716337204
00000000000000 1962-05-080.000000587373733650.2112268500000000.21412037312984467
00000000000000 1962-05-090.000000584155486640.21006944000000000.2100694477558136
00000000000000 1962-05-100.000000571281930200.20543982000000000.2065972238779068
00000000000000 1962-05-110.000000566453650200.20370370000000000.2065972238779068
00000000000000 1962-05-140.000000569672749860.20486110000000000.2048611044883728
00000000000000 1962-05-150.000000577718481050.2077546200000000.21064814925193787
00000000000000 1962-05-160.000000576109300700.2071759200000000.20717592537403107
00000000000000 1962-05-170.000000579327547710.2083333200000000.21064814925193787
00000000000000 1962-05-180.000000569672749860.2048611000000000.20775462687015533
00000000000000 1962-05-210.000000563235460040.2025462900000000.20370370149612427
00000000000000 1962-05-220.000000558397402980.20023147000000000.2048611044883728
00000000000000 1962-05-230.000000542258703710.19444444000000000.1996527761220932
00000000000001 1962-05-240.000000536609832120.1924189700000000.19473379850387573
00000000000000 1962-05-250.000000503525825470.1805555500000000.19212962687015533
00000000000000 1962-05-280.000000459951735360.16493055000000000.1788194477558136
00000000000001 1962-05-290.000000484159670570.1736111000000000.17418982088565826
00000000000001 1962-05-310.000000509981475710.1828703700000000.18518517911434174
00000000000000 1962-06-010.000000516436614360.1851851700000000.18518517911434174
00000000000000 1962-06-040.000000497070573140.1782407400000000.18287037312984467
00000000000000 1962-06-050.000000484966335530.17390047000000000.1770833283662796
00000000000000 1962-06-060.000000492228934940.1765046200000000.17650462687015533
00000000000000 1962-06-070.000000493842890130.1770833200000000.17824074625968933
00000000000000 1962-06-080.000000495456788480.1776620200000000.17939814925193787
00000000000000 1962-06-110.000000492228934940.1765046200000000.17824074625968933
00000000000000 1962-06-120.000000461565491600.16550925000000000.1736111044883728
00000000000000 1962-06-130.000000445426849180.1597222200000000.16782407462596893
00000000000001 1962-06-140.000000424446568550.1521990700000000.15914352238178253
00000000000001 1962-06-150.000000471248256410.1689814700000000.16898147761821747
00000000000000 1962-06-180.000000461565491600.1655092500000000.17129629850387573
00000000000000 1962-06-190.000000451882385730.16203702000000000.1631944477558136
00000000000000 1962-06-200.000000464793316720.1666666700000000.16898147761821747
00000000000000 1962-06-210.000000445426849180.15972222000000000.1631944477558136
00000000000000 1962-06-220.000000447847639860.16059027000000000.1631944477558136
00000000000001 1962-06-250.000000461565491600.1655092500000000.16550925374031067
00000000000000 1962-06-260.000000459951735360.16493055000000000.1701388955116272
00000000000000 1962-06-270.000000451882385730.1620370200000000.16550925374031067
00000000000000 1962-06-280.000000474476536280.17013889000000000.1701388955116272
00000000000000 1962-06-290.0000005011052053300.1796875000000000.1822916716337204
00000000000007 1962-07-020.000000508367861580.18229167000000000.1822916716337204
00000000000000 1962-07-030.000000506753394800.1817129700000000.18171297013759613
00000000000000 1962-07-050.000000508367861580.18229167000000000.1822916716337204
00000000000000 1962-07-060.000000487387410430.17476852000000000.1805555522441864
00000000000000 1962-07-090.000000493842890130.17708332000000000.1770833283662796
00000000000000 1962-07-100.000000497070573140.17824074000000000.1840277761220932
00000000000000 1962-07-110.000000485773398390.1741898200000000.17592592537403107
00000000000000 1962-07-120.000000498684357800.1788194400000000.18113425374031067
00000000000000 1962-07-130.000000505139723820.1811342500000000.18113425374031067
00000000000000 1962-07-160.000000495456788480.17766202000000000.1788194477558136
00000000000000 1962-07-170.000000495456788480.1776620200000000.17766202986240387
00000000000000 1962-07-180.000000485773398390.17418982000000000.1753472238779068
00000000000000 1962-07-190.000000480932044410.17245370000000000.1736111044883728
00000000000000 1962-07-200.000000480932044410.1724537000000000.17303240299224854
00000000000000 1962-07-230.000000476090292520.1707175900000000.17303240299224854
00000000000000 1962-07-240.000000455109983470.16319444000000000.1701388955116272
00000000000000 1962-07-250.000000458337893860.1643518500000000.17245370149612427
00000000000000 1962-07-260.000000472862609510.1695601700000000.16956017911434174
00000000000000 1962-07-270.000000472862609510.16956017000000000.1701388955116272
00000000000000 1962-07-300.000000471248256410.1689814700000000.16898147761821747
00000000000000 1962-07-310.000000481738823050.17274305000000000.1727430522441864
00000000000000 1962-08-010.000000480932044410.1724537000000000.17418982088565826
00000000000000 1962-08-020.000000480932044410.17245370000000000.1736111044883728
00000000000000 1962-08-030.000000461565491600.165509250000000000000000000.171875
00000000000000 1962-08-060.000000458337893860.1643518500000000.16435185074806213
00000000000000 1962-08-070.000000453496085120.1626157400000000.16261574625968933
00000000000000 1962-08-080.000000471248256410.16898147000000000.1701388955116272
00000000000000 1962-08-090.000000471248256410.1689814700000000.17071759700775146
00000000000001 1962-08-100.000000474476536280.17013889000000000.1736111044883728
00000000000000 1962-08-130.000000471248256410.1689814700000000.17071759700775146
00000000000000 1962-08-140.000000466406817160.1672453700000000.16898147761821747
00000000000000 1962-08-150.000000474476536280.17013889000000000.1701388955116272
00000000000000 1962-08-160.000000471248256410.1689814700000000.16898147761821747
00000000000000 1962-08-170.000000472862609510.1695601700000000.16956017911434174
00000000000000 1962-08-200.000000469634642280.16840277000000000.1701388955116272
00000000000000 1962-08-210.000000466399626470.1666666700000000.16898147761821747
00000000000000 1962-08-220.000000474496545160.1695601700000000.16956017911434174
00000000000000 1962-08-230.000000472877133000.1689814700000000.16898147761821747
00000000000000 1962-08-240.000000468018725990.16724537000000000.1684027761220932
00000000000000 1962-08-270.000000456682840870.16319444000000000.1666666716337204
00000000000000 1962-08-280.000000455063229760.1626157400000000.16261574625968933
00000000000000 1962-08-290.000000454253466840.16232639000000000.1623263955116272
00000000000000 1962-08-300.000000454253466840.1623263900000000.16377314925193787
00000000000000 1962-08-310.000000458302338300.1637731400000000.16377314925193787
00000000000000 1962-09-040.000000459921722040.16435185000000000.1666666716337204
00000000000000 1962-09-050.000000453443988130.1620370200000000.16377314925193787
00000000000000 1962-09-060.000000458302338300.1637731400000000.16377314925193787
00000000000000 1962-09-070.000000458302338300.1637731400000000.16377314925193787
00000000000000 1962-09-100.000000459921722040.1643518500000000.16435185074806213
00000000000000 1962-09-110.000000453443988130.1620370200000000.16261574625968933
00000000000000 1962-09-120.000000461541020510.16493055000000000.1649305522441864
00000000000000 1962-09-130.000000456682840870.16319444000000000.1631944477558136
00000000000000 1962-09-140.000000456682840870.1631944400000000.16435185074806213
00000000000000 1962-09-170.000000454253466840.1623263900000000.16261574625968933
00000000000000 1962-09-180.000000456682840870.16319444000000000.1631944477558136
00000000000000 1962-09-190.000000464780100620.1660879700000000.16608797013759613
00000000000000 1962-09-200.000000464780100620.1660879700000000.16608797013759613
00000000000000 1962-09-210.000000459921722040.1643518500000000.16550925374031067
00000000000000 1962-09-240.000000454253466840.16232639000000000000000000.1640625
00000000000000 1962-09-250.000000455063229760.1626157400000000.16261574625968933
00000000000000 1962-09-260.000000447776102410.1600115700000000.16087962687015533
00000000000000 1962-09-270.000000440488378210.15740740000000000.1597222238779068
00000000000000 1962-09-280.000000445346927330.1591435200000000.15914352238178253
00000000000000 1962-10-010.000000440488378210.1574074000000000.15740740299224854
00000000000000 1962-10-020.000000442107904060.15798610000000000.1579861044883728
00000000000000 1962-10-030.000000443727316220.1585648200000000.15856482088565826
00000000000000 1962-10-040.000000445346927330.15914352000000000.1597222238779068
00000000000000 1962-10-050.000000442107904060.15798610000000000.1605902761220932
00000000000000 1962-10-080.000000443727316220.1585648200000000.15856482088565826
00000000000000 1962-10-090.000000449395116670.16059027000000000.1605902761220932
00000000000000 1962-10-100.000000446966225800.1597222200000000.16087962687015533
00000000000000 1962-10-110.000000440488378210.1574074000000000.15914352238178253
00000000000000 1962-10-120.000000443727316220.1585648200000000.15856482088565826
00000000000000 1962-10-150.000000443727316220.1585648200000000.15856482088565826
00000000000000 1962-10-160.000000445346927330.15914352000000000.1597222238779068
00000000000000 1962-10-170.000000443727316220.1585648200000000.15914352238178253
00000000000000 1962-10-180.000000442107904060.15798610000000000.1579861044883728
00000000000000 1962-10-190.000000427533052510.1527777700000000.15740740299224854
00000000000000 1962-10-220.000000419435735920.1498842500000000.15046297013759613
00000000000000 1962-10-230.000000398382951510.1423611000000000.14872685074806213
00000000000000 1962-10-240.000000414577471010.1481481400000000.14814814925193787
00000000000000 1962-10-250.000000411338305630.1469907400000000.14699074625968933
00000000000000 1962-10-260.000000414577471010.1481481400000000.14814814925193787
00000000000000 1962-10-290.000000427533052510.15277777000000000.1527777761220932
00000000000000 1962-10-300.000000441298254820.1576967500000000.15769675374031067
00000000000000 1962-10-310.000000440488378210.1574074000000000.16030092537403107
00000000000000 1962-11-010.000000440488378210.1574074000000000.15740740299224854
00000000000000 1962-11-020.000000446966225800.15972222000000000.1597222238779068
00000000000000 1962-11-050.000000443727316220.1585648200000000.16087962687015533
00000000000000 1962-11-070.000000437249553890000.15625000000000.1597222238779068
00000000000000 1962-11-080.000000448585296900.1603009200000000.16030092537403107
00000000000000 1962-11-090.000000451824575970.16145832000000000.1614583283662796
00000000000000 1962-11-120.000000456682840870.16319444000000000.1631944477558136
00000000000001 1962-11-130.000000459921722040.1643518500000000.16724537312984467
